userId,times_arr,origin_lat,origin_lon,origin_category,time_dep,destination_lat,destination_lon,destination_category
203,2025-05-19 15:00:00,40.75293,-73.974725,Gym / Fitness Center,2025-05-19 17:30:00,40.784663,-73.979321,Food & Drink Shop
203,2025-05-19 17:30:00,40.784663,-73.979321,Food & Drink Shop,2025-05-19 19:00:00,40.723466,-73.960966,Beer Garden
203,2025-05-19 19:00:00,40.723466,-73.960966,Beer Garden,2025-05-19 21:00:00,40.762928,-73.98521,Bar
203,2025-05-19 21:00:00,40.762928,-73.98521,Bar,2025-05-19 23:00:00,40.760871,-73.98888,Home (private)
204,2025-05-19 08:30:00,40.704316,-74.013381,Coffee Shop,2025-05-19 09:00:00,40.631379,-73.951442,College Academic Building
204,2025-05-19 09:00:00,40.631379,-73.951442,College Academic Building,2025-05-19 12:00:00,40.63247,-73.950348,Student Center
204,2025-05-19 12:00:00,40.63247,-73.950348,Student Center,2025-05-19 13:00:00,40.590175,-73.799559,Food & Drink Shop
204,2025-05-19 13:00:00,40.590175,-73.799559,Food & Drink Shop,2025-05-19 14:00:00,40.631167,-73.952215,University
204,2025-05-19 14:00:00,40.631167,-73.952215,University,2025-05-19 16:00:00,40.632195,-73.948331,Coffee Shop
204,2025-05-19 16:00:00,40.632195,-73.948331,Coffee Shop,2025-05-19 18:00:00,40.679037,-73.86382,Pizza Place
204,2025-05-19 18:00:00,40.679037,-73.86382,Pizza Place,2025-05-19 19:30:00,40.713344,-73.769559,Mosque
204,2025-05-19 19:30:00,40.713344,-73.769559,Mosque,2025-05-19 20:30:00,40.756782,-74.001503,General Entertainment
204,2025-05-19 20:30:00,40.756782,-74.001503,General Entertainment,2025-05-19 22:30:00,40.710421,-74.007762,Coffee Shop
205,2025-05-19 08:00:00,40.779484,-74.234311,Residential Building,2025-05-19 08:15:00,40.639066,-74.217414,Office
205,2025-05-19 08:15:00,40.639066,-74.217414,Office,2025-05-19 12:00:00,40.776126,-74.239234,Drugstore / Pharmacy
205,2025-05-19 12:00:00,40.776126,-74.239234,Drugstore / Pharmacy,2025-05-19 12:30:00,40.639066,-74.217414,Office
205,2025-05-19 12:30:00,40.639066,-74.217414,Office,2025-05-19 17:00:00,40.639066,-74.217414,Office
205,2025-05-19 17:00:00,40.639066,-74.217414,Office,2025-05-19 18:00:00,40.777425,-74.239658,Bar
205,2025-05-19 18:00:00,40.777425,-74.239658,Bar,2025-05-19 20:00:00,40.776519,-74.239801,Bar
205,2025-05-19 20:00:00,40.776519,-74.239801,Bar,2025-05-19 22:00:00,40.730786,-74.151031,Bar
205,2025-05-19 22:00:00,40.730786,-74.151031,Bar,2025-05-19 23:30:00,40.779484,-74.234311,Residential Building
206,2025-05-19 01:00:00,40.743313,-73.979926,Bar,2025-05-19 03:00:00,40.749797,-73.995218,Home
206,2025-05-19 03:00:00,40.749797,-73.995218,Home,2025-05-19 08:00:00,40.741136,-73.985789,Coffee Shop
206,2025-05-19 08:00:00,40.741136,-73.985789,Coffee Shop,2025-05-19 09:00:00,40.741437,-73.985667,Office
206,2025-05-19 09:00:00,40.741437,-73.985667,Office,2025-05-19 12:00:00,40.742041,-73.990449,Sandwich Place
206,2025-05-19 12:00:00,40.742041,-73.990449,Sandwich Place,2025-05-19 13:00:00,40.741437,-73.985667,Office
206,2025-05-19 13:00:00,40.741437,-73.985667,Office,2025-05-19 17:30:00,40.741437,-73.985667,Office
206,2025-05-19 17:30:00,40.741437,-73.985667,Office,2025-05-19 18:00:00,40.745127,-73.978466,Bar
206,2025-05-19 18:00:00,40.745127,-73.978466,Bar,2025-05-19 19:30:00,40.740778,-73.987683,Dinner
206,2025-05-19 19:30:00,40.740778,-73.987683,Dinner,2025-05-19 21:00:00,40.750144,-73.994943,Bar
206,2025-05-19 21:00:00,40.750144,-73.994943,Bar,2025-05-19 22:30:00,40.741876,-73.97807,Bar
207,2025-05-19 08:00:00,40.844945,-74.094631,Home (private),2025-05-19 08:30:00,40.882447,-74.055936,School
207,2025-05-19 08:30:00,40.882447,-74.055936,School,2025-05-19 12:00:00,40.883668,-74.056263,Medical Center
207,2025-05-19 12:00:00,40.883668,-74.056263,Medical Center,2025-05-19 12:45:00,40.850355,-74.099882,Building
207,2025-05-19 12:45:00,40.850355,-74.099882,Building,2025-05-19 13:30:00,40.882057,-74.055965,School
207,2025-05-19 13:30:00,40.882057,-74.055965,School,2025-05-19 15:00:00,40.850153,-74.099991,Building
207,2025-05-19 15:00:00,40.850153,-74.099991,Building,2025-05-19 16:30:00,40.858605,-74.082078,Bank
207,2025-05-19 16:30:00,40.858605,-74.082078,Bank,2025-05-19 17:30:00,40.883799,-74.056694,Medical Center
207,2025-05-19 17:30:00,40.883799,-74.056694,Medical Center,2025-05-19 18:30:00,40.844945,-74.094631,Home (private)
207,2025-05-19 18:30:00,40.844945,-74.094631,Home (private),2025-05-19 19:30:00,40.731593,-74.155243,Tapas Restaurant
207,2025-05-19 19:30:00,40.731593,-74.155243,Tapas Restaurant,2025-05-19 21:00:00,40.839879,-74.134278,Bar
207,2025-05-19 21:00:00,40.839879,-74.134278,Bar,2025-05-19 22:30:00,40.844945,-74.094631,Home (private)
208,2025-05-19 01:00:00,40.731226,-73.98888,Home (private),2025-05-19 07:15:00,40.732893,-74.000633,Home (private)
208,2025-05-19 07:15:00,40.732893,-74.000633,Home (private),2025-05-19 08:00:00,40.726641,-74.005709,Office
208,2025-05-19 08:00:00,40.726641,-74.005709,Office,2025-05-19 12:30:00,40.734384,-74.00242,American Restaurant
208,2025-05-19 12:30:00,40.734384,-74.00242,American Restaurant,2025-05-19 13:00:00,40.726641,-74.005709,Office
208,2025-05-19 13:00:00,40.726641,-74.005709,Office,2025-05-19 17:30:00,40.726641,-74.005709,Office
208,2025-05-19 17:30:00,40.726641,-74.005709,Office,2025-05-19 18:00:00,40.72983,-74.00692,Gym / Fitness Center
208,2025-05-19 18:00:00,40.72983,-74.00692,Gym / Fitness Center,2025-05-19 19:30:00,40.730059,-74.003034,Coffee Shop
208,2025-05-19 19:30:00,40.730059,-74.003034,Coffee Shop,2025-05-19 20:00:00,40.728195,-74.005387,Mexican Restaurant
208,2025-05-19 20:00:00,40.728195,-74.005387,Mexican Restaurant,2025-05-19 21:30:00,40.740899,-74.007826,Bar
208,2025-05-19 21:30:00,40.740899,-74.007826,Bar,2025-05-19 23:00:00,40.725328,-73.992498,Bar
209,2025-05-19 07:30:00,40.663362,-73.859549,Home (private),2025-05-19 08:15:00,40.710153,-73.849283,Gym / Fitness Center
209,2025-05-19 08:15:00,40.710153,-73.849283,Gym / Fitness Center,2025-05-19 09:30:00,40.756047,-73.691644,Café
209,2025-05-19 09:30:00,40.756047,-73.691644,Café,2025-05-19 10:15:00,40.755776,-73.692021,Medical Center
209,2025-05-19 10:15:00,40.755776,-73.692021,Medical Center,2025-05-19 11:00:00,40.661716,-73.855536,Other Great Outdoors
209,2025-05-19 11:00:00,40.661716,-73.855536,Other Great Outdoors,2025-05-19 12:30:00,40.666819,-73.851138,Food & Drink Shop
209,2025-05-19 12:30:00,40.666819,-73.851138,Food & Drink Shop,2025-05-19 13:15:00,40.724982,-73.771691,Coffee Shop
209,2025-05-19 13:15:00,40.724982,-73.771691,Coffee Shop,2025-05-19 14:00:00,40.710632,-73.83786,Library
209,2025-05-19 14:00:00,40.710632,-73.83786,Library,2025-05-19 15:30:00,40.711034,-73.85625,Medical Center
209,2025-05-19 15:30:00,40.711034,-73.85625,Medical Center,2025-05-19 16:15:00,40.664837,-73.850727,Park
209,2025-05-19 16:15:00,40.664837,-73.850727,Park,2025-05-19 18:00:00,40.703988,-73.728325,Deli / Bodega
209,2025-05-19 18:00:00,40.703988,-73.728325,Deli / Bodega,2025-05-19 19:00:00,40.663362,-73.859549,Home (private)
20,2025-05-19 02:00:00,40.730887,-74.001079,Bar,2025-05-19 08:30:00,40.667118,-73.981361,Café
20,2025-05-19 08:30:00,40.667118,-73.981361,Café,2025-05-19 09:15:00,40.619334,-73.982827,Design Studio
20,2025-05-19 09:15:00,40.619334,-73.982827,Design Studio,2025-05-19 12:00:00,40.681893,-73.960266,Sandwich Place
20,2025-05-19 12:00:00,40.681893,-73.960266,Sandwich Place,2025-05-19 13:00:00,40.61451,-73.97415,Café
20,2025-05-19 13:00:00,40.61451,-73.97415,Café,2025-05-19 14:30:00,40.663418,-73.977071,Park
20,2025-05-19 14:30:00,40.663418,-73.977071,Park,2025-05-19 17:00:00,40.614733,-73.977274,Residential Building (Apartment / Condo)
20,2025-05-19 17:00:00,40.614733,-73.977274,Residential Building (Apartment / Condo),2025-05-19 19:00:00,40.611829,-73.98304,Japanese Restaurant
20,2025-05-19 19:00:00,40.611829,-73.98304,Japanese Restaurant,2025-05-19 21:00:00,40.58606,-73.929834,Movie Theater
20,2025-05-19 21:00:00,40.58606,-73.929834,Movie Theater,2025-05-19 23:30:00,40.713517,-73.961712,Bar
210,2025-05-19 09:00:00,40.897936,-74.099942,Coffee Shop,2025-05-19 10:30:00,40.730478,-73.996267,College Academic Building
210,2025-05-19 10:30:00,40.730478,-73.996267,College Academic Building,2025-05-19 13:00:00,40.905145,-74.031672,American Restaurant
210,2025-05-19 13:00:00,40.905145,-74.031672,American Restaurant,2025-05-19 15:00:00,40.955814,-74.074317,Ice Cream Shop
210,2025-05-19 15:00:00,40.955814,-74.074317,Ice Cream Shop,2025-05-19 16:30:00,40.961968,-74.055001,Park
210,2025-05-19 16:30:00,40.961968,-74.055001,Park,2025-05-19 18:00:00,40.727425,-73.990384,Nail Salon
210,2025-05-19 18:00:00,40.727425,-73.990384,Nail Salon,2025-05-19 19:30:00,40.94525,-74.049452,Bar
210,2025-05-19 19:30:00,40.94525,-74.049452,Bar,2025-05-19 21:00:00,40.944119,-74.044862,General Entertainment
210,2025-05-19 21:00:00,40.944119,-74.044862,General Entertainment,2025-05-19 23:30:00,40.888824,-74.068558,Ice Cream Shop
211,2025-05-19 07:30:00,40.699546,-73.836025,Home (private),2025-05-19 08:00:00,40.673942,-73.730689,Breakfast Spot
211,2025-05-19 08:00:00,40.673942,-73.730689,Breakfast Spot,2025-05-19 08:30:00,40.70231,-73.816366,Subway
211,2025-05-19 08:30:00,40.70231,-73.816366,Subway,2025-05-19 09:00:00,40.706994,-73.854861,Workplace
211,2025-05-19 09:00:00,40.706994,-73.854861,Workplace,2025-05-19 12:00:00,40.703551,-73.8211,Fast Food Restaurant
211,2025-05-19 12:00:00,40.703551,-73.8211,Fast Food Restaurant,2025-05-19 13:00:00,40.603136,-73.8204,Neighborhood
211,2025-05-19 13:00:00,40.603136,-73.8204,Neighborhood,2025-05-19 17:30:00,40.706994,-73.854861,Workplace
211,2025-05-19 17:30:00,40.706994,-73.854861,Workplace,2025-05-19 18:00:00,40.711219,-73.856388,Greek Restaurant
211,2025-05-19 18:00:00,40.711219,-73.856388,Greek Restaurant,2025-05-19 20:00:00,40.827614,-73.927931,Park
211,2025-05-19 20:00:00,40.827614,-73.927931,Park,2025-05-19 21:30:00,40.759819,-73.771332,Deli / Bodega
211,2025-05-19 21:30:00,40.759819,-73.771332,Deli / Bodega,2025-05-19 22:00:00,40.699546,-73.836025,Home (private)
212,2025-05-19 07:30:00,40.74111,-73.98888,Home (private),2025-05-19 08:30:00,40.742024,-73.989984,Office
212,2025-05-19 08:30:00,40.742024,-73.989984,Office,2025-05-19 12:00:00,40.7442,-73.994931,Diner
212,2025-05-19 12:00:00,40.7442,-73.994931,Diner,2025-05-19 13:00:00,40.740647,-73.99104,Coffee Shop
212,2025-05-19 13:00:00,40.740647,-73.99104,Coffee Shop,2025-05-19 14:00:00,40.742024,-73.989984,Office
212,2025-05-19 14:00:00,40.742024,-73.989984,Office,2025-05-19 17:30:00,40.744335,-73.995413,Coffee Shop
212,2025-05-19 17:30:00,40.744335,-73.995413,Coffee Shop,2025-05-19 18:30:00,40.742315,-73.99189,Steakhouse
212,2025-05-19 18:30:00,40.742315,-73.99189,Steakhouse,2025-05-19 20:30:00,40.759069,-73.985014,Theater
212,2025-05-19 20:30:00,40.759069,-73.985014,Theater,2025-05-19 22:30:00,40.74111,-73.98888,Home (private)
213,2025-05-19 07:30:00,40.776563,-73.979407,Diner,2025-05-19 08:15:00,40.749297,-73.975195,Office
213,2025-05-19 08:15:00,40.749297,-73.975195,Office,2025-05-19 09:30:00,40.774643,-73.95421,Coffee Shop
213,2025-05-19 09:30:00,40.774643,-73.95421,Coffee Shop,2025-05-19 10:00:00,40.749513,-73.975132,Office
213,2025-05-19 10:00:00,40.749513,-73.975132,Office,2025-05-19 11:30:00,40.740258,-73.983867,University
213,2025-05-19 11:30:00,40.740258,-73.983867,University,2025-05-19 12:15:00,40.752973,-73.97481,Post Office
213,2025-05-19 12:15:00,40.752973,-73.97481,Post Office,2025-05-19 12:45:00,40.749631,-73.975436,Office
213,2025-05-19 12:45:00,40.749631,-73.975436,Office,2025-05-19 14:00:00,40.773157,-73.955198,Synagogue
213,2025-05-19 14:00:00,40.773157,-73.955198,Synagogue,2025-05-19 15:00:00,40.749842,-73.975212,Office
213,2025-05-19 15:00:00,40.749842,-73.975212,Office,2025-05-19 17:00:00,40.774643,-73.95421,Coffee Shop
214,2025-05-19 09:00:00,40.727955,-73.993261,Coffee Shop,2025-05-19 09:45:00,40.730836,-73.997641,Park
214,2025-05-19 09:45:00,40.730836,-73.997641,Park,2025-05-19 10:30:00,40.75638,-73.990222,Burger Joint
214,2025-05-19 10:30:00,40.75638,-73.990222,Burger Joint,2025-05-19 11:15:00,40.742717,-73.953816,Café
214,2025-05-19 11:15:00,40.742717,-73.953816,Café,2025-05-19 12:00:00,40.725763,-73.992662,Ramen / Noodle House
214,2025-05-19 12:00:00,40.725763,-73.992662,Ramen / Noodle House,2025-05-19 13:00:00,40.729145,-73.990946,Coffee Shop
214,2025-05-19 13:00:00,40.729145,-73.990946,Coffee Shop,2025-05-19 14:00:00,40.778421,-73.95281,Food & Drink Shop
214,2025-05-19 14:00:00,40.778421,-73.95281,Food & Drink Shop,2025-05-19 15:00:00,40.749792,-73.817855,Dim Sum Restaurant
214,2025-05-19 15:00:00,40.749792,-73.817855,Dim Sum Restaurant,2025-05-19 16:00:00,40.749809,-73.985678,Bar
214,2025-05-19 16:00:00,40.749809,-73.985678,Bar,2025-05-19 17:30:00,40.767653,-73.982925,Sushi Restaurant
214,2025-05-19 17:30:00,40.767653,-73.982925,Sushi Restaurant,2025-05-19 19:00:00,40.747708,-73.986283,Korean Restaurant
214,2025-05-19 19:00:00,40.747708,-73.986283,Korean Restaurant,2025-05-19 20:30:00,40.780535,-73.948487,Theater
214,2025-05-19 20:30:00,40.780535,-73.948487,Theater,2025-05-19 22:00:00,40.779472,-73.977697,Bar
214,2025-05-19 22:00:00,40.779472,-73.977697,Bar,2025-05-19 23:30:00,40.777779,-73.948706,Coffee Shop
215,2025-05-19 08:15:00,40.749998,-74.152814,School,2025-05-19 10:30:00,40.72591,-74.153841,Café
215,2025-05-19 10:30:00,40.72591,-74.153841,Café,2025-05-19 12:00:00,40.747427,-74.137263,Sandwich Place
215,2025-05-19 12:00:00,40.747427,-74.137263,Sandwich Place,2025-05-19 14:00:00,40.7497,-74.154277,School
215,2025-05-19 14:00:00,40.7497,-74.154277,School,2025-05-19 16:30:00,40.681378,-74.209337,Bank
215,2025-05-19 16:30:00,40.681378,-74.209337,Bank,2025-05-19 18:00:00,40.731099,-74.152498,Brazilian Restaurant
215,2025-05-19 18:00:00,40.731099,-74.152498,Brazilian Restaurant,2025-05-19 20:00:00,40.73484,-73.992091,Bar
215,2025-05-19 20:00:00,40.73484,-73.992091,Bar,2025-05-19 22:30:00,40.740974,-73.784341,Movie Theater
216,2025-05-19 08:30:00,40.739548,-74.047638,Home (private),2025-05-19 09:00:00,40.752869,-74.979803,Office
216,2025-05-19 09:00:00,40.752869,-74.979803,Office,2025-05-19 12:30:00,40.72854,-74.046551,American Restaurant
216,2025-05-19 12:30:00,40.72854,-74.046551,American Restaurant,2025-05-19 14:00:00,40.752869,-74.979803,Office
216,2025-05-19 14:00:00,40.752869,-74.979803,Office,2025-05-19 17:30:00,40.739548,-74.047638,Home (private)
216,2025-05-19 17:30:00,40.739548,-74.047638,Home (private),2025-05-19 19:00:00,40.762894,-73.984389,Cuban Restaurant
216,2025-05-19 19:00:00,40.762894,-73.984389,Cuban Restaurant,2025-05-19 21:00:00,40.765023,-73.980196,Concert Hall
216,2025-05-19 21:00:00,40.765023,-73.980196,Concert Hall,2025-05-19 23:30:00,40.739548,-74.047638,Home (private)
217,2025-05-19 07:30:00,40.826458,-73.89483,Home (private),2025-05-19 08:00:00,40.767997,-73.981891,Subway
217,2025-05-19 08:00:00,40.767997,-73.981891,Subway,2025-05-19 08:30:00,40.753941,-73.97508,Office
217,2025-05-19 08:30:00,40.753941,-73.97508,Office,2025-05-19 10:00:00,40.755731,-73.975459,Coffee Shop
217,2025-05-19 10:00:00,40.755731,-73.975459,Coffee Shop,2025-05-19 10:30:00,40.755661,-73.975389,Office
217,2025-05-19 10:30:00,40.755661,-73.975389,Office,2025-05-19 12:00:00,40.755563,-73.975732,Food Truck
217,2025-05-19 12:00:00,40.755563,-73.975732,Food Truck,2025-05-19 13:00:00,40.754819,-73.975126,Office
217,2025-05-19 13:00:00,40.754819,-73.975126,Office,2025-05-19 17:00:00,40.767997,-73.981891,Subway
217,2025-05-19 17:00:00,40.767997,-73.981891,Subway,2025-05-19 17:30:00,40.7551,-73.976434,Café
217,2025-05-19 17:30:00,40.7551,-73.976434,Café,2025-05-19 18:30:00,40.754019,-73.982105,Mexican Restaurant
217,2025-05-19 18:30:00,40.754019,-73.982105,Mexican Restaurant,2025-05-19 20:00:00,40.836375,-73.860425,Movie Theater
217,2025-05-19 20:00:00,40.836375,-73.860425,Movie Theater,2025-05-19 22:30:00,40.826458,-73.89483,Home (private)
218,2025-05-19 09:00:00,40.765545,-73.979895,Café,2025-05-19 10:00:00,40.70402,-73.933867,Gym / Fitness Center
218,2025-05-19 10:00:00,40.70402,-73.933867,Gym / Fitness Center,2025-05-19 11:30:00,40.728844,-73.978603,Sandwich Place
218,2025-05-19 11:30:00,40.728844,-73.978603,Sandwich Place,2025-05-19 12:30:00,40.712588,-73.964737,Mexican Restaurant
218,2025-05-19 12:30:00,40.712588,-73.964737,Mexican Restaurant,2025-05-19 14:00:00,40.716534,-73.959086,Bookstore
218,2025-05-19 14:00:00,40.716534,-73.959086,Bookstore,2025-05-19 15:30:00,40.705238,-73.928761,Coffee Shop
218,2025-05-19 15:30:00,40.705238,-73.928761,Coffee Shop,2025-05-19 17:00:00,40.71386,-73.951577,Diner
218,2025-05-19 17:00:00,40.71386,-73.951577,Diner,2025-05-19 18:30:00,40.718042,-73.957579,Bar
218,2025-05-19 18:30:00,40.718042,-73.957579,Bar,2025-05-19 20:00:00,40.717021,-73.962975,Music Venue
218,2025-05-19 20:00:00,40.717021,-73.962975,Music Venue,2025-05-19 22:30:00,40.755184,-74.031639,Beer Garden
219,2025-05-19 06:30:00,40.59024,-73.900752,Gym / Fitness Center,2025-05-19 08:00:00,40.79873,-73.943694,Food & Drink Shop
219,2025-05-19 08:00:00,40.79873,-73.943694,Food & Drink Shop,2025-05-19 09:30:00,40.759777,-73.979287,Office
219,2025-05-19 09:30:00,40.759777,-73.979287,Office,2025-05-19 12:00:00,40.805917,-73.888826,Park
219,2025-05-19 12:00:00,40.805917,-73.888826,Park,2025-05-19 13:00:00,40.72656,-73.989137,Indian Restaurant
219,2025-05-19 13:00:00,40.72656,-73.989137,Indian Restaurant,2025-05-19 14:30:00,40.758979,-73.97904,Office
219,2025-05-19 14:30:00,40.758979,-73.97904,Office,2025-05-19 17:00:00,40.668302,-73.97378,Gym / Fitness Center
219,2025-05-19 17:00:00,40.668302,-73.97378,Gym / Fitness Center,2025-05-19 18:30:00,40.766827,-73.986247,Bar
219,2025-05-19 18:30:00,40.766827,-73.986247,Bar,2025-05-19 20:00:00,40.814405,-73.944372,Music Venue
219,2025-05-19 20:00:00,40.814405,-73.944372,Music Venue,2025-05-19 23:00:00,40.703678,-73.941146,Food & Drink Shop
21,2025-05-19 07:30:00,40.760203,-73.962923,Gym / Fitness Center,2025-05-19 09:00:00,40.763462,-73.974005,Café
21,2025-05-19 09:00:00,40.763462,-73.974005,Café,2025-05-19 10:00:00,40.727944,-73.993014,Office
21,2025-05-19 10:00:00,40.727944,-73.993014,Office,2025-05-19 12:00:00,40.759154,-73.962321,Sushi Restaurant
21,2025-05-19 12:00:00,40.759154,-73.962321,Sushi Restaurant,2025-05-19 13:30:00,40.762325,-73.967814,Department Store
21,2025-05-19 13:30:00,40.762325,-73.967814,Department Store,2025-05-19 15:00:00,40.759523,-73.96313,Gym / Fitness Center
21,2025-05-19 15:00:00,40.759523,-73.96313,Gym / Fitness Center,2025-05-19 17:30:00,40.759244,-73.960427,Italian Restaurant
21,2025-05-19 17:30:00,40.759244,-73.960427,Italian Restaurant,2025-05-19 19:00:00,40.751681,-73.972566,Steakhouse
21,2025-05-19 19:00:00,40.751681,-73.972566,Steakhouse,2025-05-19 21:00:00,40.743644,-73.983888,French Restaurant
21,2025-05-19 21:00:00,40.743644,-73.983888,French Restaurant,2025-05-19 23:00:00,40.762539,-73.9719,Home
220,2025-05-19 08:30:00,40.756576,-73.978185,Office,2025-05-19 09:30:00,40.760898,-73.968795,Coffee Shop
220,2025-05-19 09:30:00,40.760898,-73.968795,Coffee Shop,2025-05-19 12:30:00,40.760305,-73.991207,Restaurant
220,2025-05-19 12:30:00,40.760305,-73.991207,Restaurant,2025-05-19 13:30:00,40.756576,-73.978185,Office
220,2025-05-19 13:30:00,40.756576,-73.978185,Office,2025-05-19 17:00:00,40.756576,-73.978185,Office
220,2025-05-19 17:00:00,40.756576,-73.978185,Office,2025-05-19 17:30:00,40.763647,-73.978441,Gym / Fitness Center
220,2025-05-19 17:30:00,40.763647,-73.978441,Gym / Fitness Center,2025-05-19 19:00:00,40.723894,-73.989921,Bar
220,2025-05-19 19:00:00,40.723894,-73.989921,Bar,2025-05-19 20:30:00,40.743225,-73.996353,Thai Restaurant
220,2025-05-19 20:30:00,40.743225,-73.996353,Thai Restaurant,2025-05-19 22:00:00,40.723894,-73.989921,Bar
220,2025-05-19 22:00:00,40.723894,-73.989921,Bar,2025-05-19 23:30:00,40.758833,-73.990002,Home
221,2025-05-19 07:30:00,40.874925,-73.907926,Residential Building (Apartment / Condo),2025-05-19 08:00:00,40.972154,-73.960905,Coffee Shop
221,2025-05-19 08:00:00,40.972154,-73.960905,Coffee Shop,2025-05-19 08:30:00,40.834227,-73.889337,Office
221,2025-05-19 08:30:00,40.834227,-73.889337,Office,2025-05-19 12:00:00,40.833322,-73.894316,Deli / Bodega
221,2025-05-19 12:00:00,40.833322,-73.894316,Deli / Bodega,2025-05-19 13:00:00,40.915523,-74.057379,Department Store
221,2025-05-19 13:00:00,40.915523,-74.057379,Department Store,2025-05-19 17:30:00,40.785676,-73.984509,Beer Garden
221,2025-05-19 17:30:00,40.785676,-73.984509,Beer Garden,2025-05-19 19:00:00,40.971834,-73.960077,Pizza Place
221,2025-05-19 19:00:00,40.971834,-73.960077,Pizza Place,2025-05-19 21:00:00,40.948685,-73.98785,Bar
221,2025-05-19 21:00:00,40.948685,-73.98785,Bar,2025-05-19 23:00:00,40.874925,-73.907926,Residential Building (Apartment / Condo)
222,2025-05-19 09:00:00,40.760406,-73.961385,Coffee Shop,2025-05-19 10:30:00,40.765097,-73.918519,Salon / Barbershop
222,2025-05-19 10:30:00,40.765097,-73.918519,Salon / Barbershop,2025-05-19 11:30:00,40.748033,-73.987227,Bakery
222,2025-05-19 11:30:00,40.748033,-73.987227,Bakery,2025-05-19 12:15:00,40.762502,-73.968225,Clothing Store
222,2025-05-19 12:15:00,40.762502,-73.968225,Clothing Store,2025-05-19 13:30:00,40.747745,-73.985302,Coffee Shop
222,2025-05-19 13:30:00,40.747745,-73.985302,Coffee Shop,2025-05-19 14:30:00,40.764841,-73.812308,Korean Restaurant
222,2025-05-19 14:30:00,40.764841,-73.812308,Korean Restaurant,2025-05-19 15:30:00,40.727366,-73.984527,Dessert Shop
222,2025-05-19 15:30:00,40.727366,-73.984527,Dessert Shop,2025-05-19 16:30:00,40.764324,-73.748903,Athletic & Sport
222,2025-05-19 16:30:00,40.764324,-73.748903,Athletic & Sport,2025-05-19 18:00:00,40.756782,-74.001503,General Entertainment
222,2025-05-19 18:00:00,40.756782,-74.001503,General Entertainment,2025-05-19 19:30:00,40.74807,-73.98807,Korean Restaurant
222,2025-05-19 19:30:00,40.74807,-73.98807,Korean Restaurant,2025-05-19 21:00:00,40.747217,-74.004561,Bar
222,2025-05-19 21:00:00,40.747217,-74.004561,Bar,2025-05-19 22:30:00,40.748314,-73.988221,Neighborhood
223,2025-05-19 07:30:00,40.744815,-73.934837,Office,2025-05-19 10:00:00,40.7435,-73.9368,Coffee Shop
223,2025-05-19 10:00:00,40.7435,-73.9368,Coffee Shop,2025-05-19 12:00:00,40.743908,-73.995035,Sushi Restaurant
223,2025-05-19 12:00:00,40.743908,-73.995035,Sushi Restaurant,2025-05-19 13:30:00,40.744815,-73.934837,Office
223,2025-05-19 13:30:00,40.744815,-73.934837,Office,2025-05-19 16:00:00,40.759579,-73.973679,Medical Center
223,2025-05-19 16:00:00,40.759579,-73.973679,Medical Center,2025-05-19 17:30:00,40.74587,-73.913446,American Restaurant
223,2025-05-19 17:30:00,40.74587,-73.913446,American Restaurant,2025-05-19 19:00:00,40.742932,-73.919291,Bar
223,2025-05-19 19:00:00,40.742932,-73.919291,Bar,2025-05-19 21:00:00,40.747302,-73.997531,Comedy Club
223,2025-05-19 21:00:00,40.747302,-73.997531,Comedy Club,2025-05-19 23:00:00,40.755596,-73.973801,Hotel
224,2025-05-19 07:30:00,40.740575,-73.899858,Home,2025-05-19 08:00:00,40.750037,-73.976486,Office
224,2025-05-19 08:00:00,40.750037,-73.976486,Office,2025-05-19 12:00:00,40.757149,-73.836522,Food & Drink Shop
224,2025-05-19 12:00:00,40.757149,-73.836522,Food & Drink Shop,2025-05-19 13:00:00,40.750037,-73.976486,Office
224,2025-05-19 13:00:00,40.750037,-73.976486,Office,2025-05-19 17:00:00,40.750257,-73.975172,Coffee Shop
224,2025-05-19 17:00:00,40.750257,-73.975172,Coffee Shop,2025-05-19 18:00:00,40.733062,-73.863078,Department Store
224,2025-05-19 18:00:00,40.733062,-73.863078,Department Store,2025-05-19 19:30:00,40.710081,-73.849025,Bar
224,2025-05-19 19:30:00,40.710081,-73.849025,Bar,2025-05-19 21:00:00,40.740575,-73.899858,Home
225,2025-05-19 07:30:00,40.775195,-73.812498,Home (private),2025-05-19 08:30:00,40.73523,-73.820152,College Academic Building
225,2025-05-19 08:30:00,40.73523,-73.820152,College Academic Building,2025-05-19 10:00:00,40.763104,-73.775798,Deli / Bodega
225,2025-05-19 10:00:00,40.763104,-73.775798,Deli / Bodega,2025-05-19 11:00:00,40.730354,-73.888,Automotive Shop
225,2025-05-19 11:00:00,40.730354,-73.888,Automotive Shop,2025-05-19 12:00:00,40.735969,-73.875614,Diner
225,2025-05-19 12:00:00,40.735969,-73.875614,Diner,2025-05-19 13:00:00,40.725891,-73.791431,Ice Cream Shop
225,2025-05-19 13:00:00,40.725891,-73.791431,Ice Cream Shop,2025-05-19 14:00:00,40.658481,-73.843379,Playground
225,2025-05-19 14:00:00,40.658481,-73.843379,Playground,2025-05-19 15:30:00,40.740552,-73.758115,Taco Place
225,2025-05-19 15:30:00,40.740552,-73.758115,Taco Place,2025-05-19 17:00:00,40.776158,-73.823616,Pizza Place
225,2025-05-19 17:00:00,40.776158,-73.823616,Pizza Place,2025-05-19 18:30:00,40.785129,-73.968694,General Entertainment
